,Unnamed: 0,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,ID,class
1440,1440,0.03886093014310604,-0.37152543671853244,0.020031199132229713,-0.39570788263131496,"[0.21446 0.1979  0.14106 0.11282 0.09486 0.07512 0.0601  0.047   0.03744
 0.01924]","[0.08306189 0.34364821 0.45928339 0.11400651 0.         0.
 0.         0.         0.         0.        ]","[0.05342 0.12704 0.17392 0.17258 0.1625  0.1375  0.08688 0.05592 0.02964
 0.0006 ]","[0.09122 0.32218 0.32234 0.19178 0.06512 0.00736 0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04575406738267008,0.06794985049318882,1729,door
1441,1441,0.5908710760105779,0.0711686142643126,-0.2003535824565987,0.4195529337096946,"[0.11082 0.19996 0.20124 0.15192 0.12206 0.09032 0.06012 0.03706 0.0196
 0.0069 ]","[0.08315789 0.42578947 0.25736842 0.23368421 0.         0.
 0.         0.         0.         0.        ]","[0.02788 0.09126 0.14722 0.19512 0.21422 0.17042 0.0666  0.04236 0.03428
 0.01064]","[3.1960e-02 2.0404e-01 3.3956e-01 2.9092e-01 1.0784e-01 2.5400e-02
 2.8000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.04657226797845191,0.6479729756383303,502,liquid_container
1442,1442,-0.07293761328395582,-0.4692169604126883,-0.18108589616409537,-0.30066833249883934,"[0.16302 0.16504 0.07554 0.17312 0.21062 0.13502 0.03954 0.01986 0.01184
 0.0064 ]","[5.31349628e-04 3.02869288e-02 2.34856536e-01 7.34325186e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.09864986 0.07146715 0.05806581 0.03554355 0.16175618 0.09818982
 0.03084308 0.20336034 0.16393639 0.07818782]","[0.07232 0.14342 0.1937  0.18196 0.14288 0.26292 0.0028  0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04643623849240145,1.0309745237297072,917,table
1443,1443,-0.5677390751334876,-0.7409195102821797,-0.19002287739439383,-0.43987396218357294,"[0.17444 0.21882 0.16062 0.11554 0.09494 0.0759  0.06478 0.053   0.03232
 0.00964]","[0.4953271  0.43239875 0.06417445 0.00809969 0.         0.
 0.         0.         0.         0.        ]","[1.5532e-01 3.5750e-01 2.7248e-01 1.3294e-01 5.8040e-02 2.0940e-02
 2.0200e-03 7.4000e-04 2.0000e-05 0.0000e+00]","[3.1662e-01 5.9358e-01 8.4460e-02 5.0600e-03 2.4000e-04 4.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046538761497456664,-0.6962085843384476,1324,helicopter
1444,1444,-0.574159604563778,-0.4937670313198482,-0.09004257732087094,-0.48950909595733033,"[0.26938 0.19042 0.10296 0.08134 0.06942 0.06152 0.06216 0.06484 0.0705
 0.02746]","[0.48150193 0.34621756 0.09387079 0.07840972 0.         0.
 0.         0.         0.         0.        ]","[0.15354 0.29382 0.21854 0.12986 0.09168 0.05286 0.0346  0.02056 0.00454
 0.     ]","[2.5818e-01 6.1238e-01 1.2896e-01 4.8000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046089422412666614,-0.7148950786960163,173,human
1445,1445,1.1157363635194577,-0.793443288653507,-0.2017575774523409,-0.4556920704971069,"[0.10432 0.19266 0.20304 0.16022 0.12274 0.09902 0.0643  0.03412 0.0151
 0.00448]","[0.05061179 0.29087875 0.54282536 0.11568409 0.         0.
 0.         0.         0.         0.        ]","[0.02998 0.08588 0.13604 0.16982 0.17674 0.17134 0.13582 0.0858  0.00858
 0.     ]","[3.5800e-02 1.9444e-01 2.9032e-01 2.6936e-01 1.7296e-01 3.7100e-02
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.016594639948923295,-0.308953252087616,503,liquid_container
1446,1446,-0.15134286677087683,-0.3028942915638613,-0.1716176510330676,-0.31018082931797897,"[0.17884 0.19398 0.11044 0.1173  0.15086 0.10758 0.05778 0.04198 0.0281
 0.01314]","[0.01578661 0.15568862 0.77191072 0.05661404 0.         0.
 0.         0.         0.         0.        ]","[8.2580e-02 1.1102e-01 1.6520e-01 1.3304e-01 7.9660e-02 7.6560e-02
 1.1222e-01 2.1178e-01 2.7740e-02 2.0000e-04]","[1.1334e-01 2.4358e-01 2.6292e-01 2.9188e-01 8.8120e-02 1.6000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.04647370591179534,0.17624699140433242,918,table
1447,1447,-0.5432220559124951,-0.7111916880655933,-0.18460505001646374,-0.44728161683394524,"[0.17794 0.16946 0.14916 0.15242 0.12556 0.08494 0.05876 0.04632 0.02724
 0.0082 ]","[0.74938272 0.12283951 0.09197531 0.03580247 0.         0.
 0.         0.         0.         0.        ]","[2.0514e-01 4.0940e-01 1.5878e-01 6.0160e-02 9.9800e-02 5.2400e-02
 1.1340e-02 2.6200e-03 3.6000e-04 0.0000e+00]","[0.40722 0.45882 0.12892 0.0043  0.00074 0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04649208916002673,-0.7055128075555854,1325,helicopter
1448,1448,0.21866341820138024,-0.5077936886022624,0.018896484673145614,-0.43200997992967377,"[0.18766 0.1873  0.14054 0.11744 0.1019  0.0803  0.06434 0.05214 0.04416
 0.02422]","[0.08242358 0.34552402 0.45906114 0.11299127 0.         0.
 0.         0.         0.         0.        ]","[0.05102 0.12604 0.17068 0.17352 0.1649  0.13884 0.08678 0.05738 0.02996
 0.00088]","[0.09752 0.31956 0.31282 0.19544 0.06736 0.0073  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04375583283676954,0.06794985049319063,1730,door
1449,1449,0.8673059281491233,-0.621599252447814,-0.20260692599093216,-0.11465326701435195,"[0.13592 0.16522 0.21784 0.15628 0.12562 0.10238 0.05048 0.02484 0.0151
 0.00632]","[0.00055402 0.0232687  0.42603878 0.42936288 0.0598338  0.06094183
 0.         0.         0.         0.        ]","[0.03866166 0.0652109  0.06796179 0.08335821 0.08591717 0.09013946
 0.19915128 0.17413742 0.10982215 0.08563995]","[0.03466 0.12092 0.16452 0.18344 0.17776 0.17542 0.11174 0.03054 0.001
 0.     ]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.046068571205060596,4.0524211592059,919,table
1450,1450,-0.5785939488055158,-0.7085725449316413,-0.18569929038540794,-0.44456382544290757,"[0.171   0.1757  0.1476  0.15332 0.12444 0.0848  0.06004 0.04592 0.02798
 0.0092 ]","[0.74372446 0.12842966 0.08814945 0.03969644 0.         0.
 0.         0.         0.         0.        ]","[0.20358 0.39754 0.16946 0.06332 0.09444 0.05578 0.01142 0.00402 0.00044
 0.     ]","[4.3236e-01 4.2638e-01 1.3158e-01 7.4000e-03 2.2600e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046536910119177356,-0.683673270735122,1326,helicopter
1451,1451,1.012122927610027,0.498256612507723,-0.19980271107746495,1.2082027694878779,"[0.11196 0.18148 0.19792 0.17018 0.13566 0.09516 0.05926 0.03018 0.01402
 0.00418]","[0.00753623 0.34956522 0.47072464 0.17217391 0.         0.
 0.         0.         0.         0.        ]","[4.9120e-02 1.0196e-01 1.0474e-01 1.5256e-01 1.6304e-01 1.6932e-01
 1.5488e-01 8.3580e-02 2.0780e-02 2.0000e-05]","[5.0600e-02 1.9732e-01 2.2518e-01 2.6012e-01 2.2282e-01 4.3700e-02
 2.6000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046596623450024376,-0.14541259277636284,504,liquid_container
1452,1452,0.40596353896471604,0.06859489839070512,0.11985983173909089,-0.2983437479624522,"[0.24904 0.09192 0.20768 0.0781  0.10322 0.08462 0.05154 0.04742 0.04148
 0.04498]","[0.23837209 0.02906977 0.22093023 0.50581395 0.00581395 0.
 0.         0.         0.         0.        ]","[0.13036373 0.05799531 0.02409487 0.0706713  0.16648508 0.18668287
 0.16432702 0.09068052 0.05275729 0.055942  ]","[2.0002e-01 2.0618e-01 1.8104e-01 1.2674e-01 1.4264e-01 7.7940e-02
 6.5300e-02 1.4000e-04 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.045876884105902245,2.4281233292982347,1731,door
1453,1453,-0.3613775232488868,-0.13250603779829392,-0.16038934741690372,-0.056205954951075596,"[0.20758 0.15064 0.15774 0.12512 0.11704 0.09484 0.0664  0.04296 0.02708
 0.0106 ]","[0.03652968 0.16590563 0.41907661 0.37848808 0.         0.
 0.         0.         0.         0.        ]","[0.08638691 0.1062085  0.09516761 0.06596528 0.14443155 0.15235219
 0.15111209 0.05194416 0.06618529 0.08024642]","[0.0765  0.1925  0.27066 0.23    0.16488 0.06546 0.      0.      0.
 0.     ]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.046623810987527825,0.9513467769015134,92,quadruped
1454,1454,-0.7155812363187052,-0.6996930774822427,-0.17148527713753647,-0.4452287218104968,"[0.19156 0.20694 0.14046 0.10192 0.08178 0.0805  0.07768 0.06708 0.04116
 0.01092]","[0.57608052 0.37773831 0.01361753 0.02841918 0.00414446 0.
 0.         0.         0.         0.        ]","[0.1837  0.38164 0.2436  0.10886 0.03592 0.0208  0.01282 0.01192 0.00074
 0.     ]","[3.5072e-01 5.9352e-01 5.3420e-02 2.0000e-03 3.4000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046615828967874647,-0.3668285595013704,1327,helicopter
1455,1455,0.6078186554139738,-0.6132985118676156,-0.19923178452158216,-0.1926987276993233,"[0.09502 0.17912 0.20786 0.18662 0.13782 0.09644 0.05442 0.02716 0.0125
 0.00304]","[0.         0.16402116 0.61904762 0.21693122 0.         0.
 0.         0.         0.         0.        ]","[0.02190745 0.05835984 0.09477222 0.13208491 0.17105816 0.1967669
 0.13946742 0.11613949 0.05857992 0.01086369]","[0.0191  0.116   0.22642 0.30132 0.25696 0.07386 0.00634 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.04609610176115137,1.1186533952544468,505,liquid_container
1456,1456,1.172217732581181,0.9964617339348085,0.28441617136000436,-0.2206052687343448,"[0.19212 0.17018 0.1485  0.12932 0.11104 0.08482 0.0639  0.04462 0.03238
 0.02312]","[0.04644955 0.18633209 0.5467165  0.20074746 0.0197544  0.
 0.         0.         0.         0.        ]","[0.0835371  0.07892733 0.07550006 0.16312583 0.13119814 0.13067704
 0.11891209 0.13604842 0.06708221 0.01499178]","[0.10902 0.2065  0.20556 0.21494 0.17578 0.07772 0.01048 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04497547921774086,2.0721734650351427,1732,door
1457,1457,-0.7012245114714308,-0.8063838222737714,-0.18277761904106832,-0.49844409843917664,"[0.17826 0.18668 0.1637  0.1477  0.11516 0.07396 0.05128 0.04412 0.02984
 0.0093 ]","[0.65062196 0.2368848  0.09572742 0.01676582 0.         0.
 0.         0.         0.         0.        ]","[1.9374e-01 3.4534e-01 2.3584e-01 8.7220e-02 9.0080e-02 2.8380e-02
 1.7100e-02 1.9800e-03 3.2000e-04 0.0000e+00]","[4.0202e-01 4.3498e-01 1.5534e-01 6.6000e-03 1.0400e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04639387066748952,-0.6671346115960606,1328,helicopter
1458,1458,1.102941443076393,-0.34174812591886217,-0.1951624471730996,0.24153276548190578,"[0.15196 0.12084 0.22784 0.1443  0.13902 0.09124 0.05396 0.03626 0.0218
 0.01278]","[0.00412371 0.00274914 0.27353952 0.65773196 0.06185567 0.
 0.         0.         0.         0.        ]","[0.08212077 0.05722422 0.03152672 0.08114181 0.06558982 0.07128554
 0.10552663 0.23861968 0.17140569 0.09555912]","[0.06514 0.19394 0.13062 0.07798 0.13584 0.14216 0.19836 0.05596 0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.0464007926230121,2.201111876345793,920,table
1459,1459,0.1401286338540489,-0.6634594890018464,-0.19665564586220713,-0.4138624519546391,"[0.09478 0.18668 0.19122 0.16554 0.1463  0.10436 0.06092 0.03088 0.01464
 0.00468]","[0.02516091 0.49736688 0.44119368 0.03627853 0.         0.
 0.         0.         0.         0.        ]","[0.03904 0.10616 0.17494 0.2047  0.18934 0.20602 0.04688 0.02594 0.00698
 0.     ]","[0.0404  0.22136 0.37352 0.30148 0.06104 0.0022  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.04501574978448885,-0.43613573561664937,506,liquid_container
1460,1460,-0.3002970653198903,0.02040864606177995,-0.17902802754556885,-0.0013794259719421133,"[0.16984 0.20242 0.15786 0.11936 0.09588 0.07944 0.06616 0.0576  0.04106
 0.01038]","[0.228      0.50066667 0.25733333 0.014      0.         0.
 0.         0.         0.         0.        ]","[0.07418 0.19588 0.25112 0.21076 0.13928 0.08298 0.03646 0.00868 0.00066
 0.     ]","[1.5526e-01 4.3020e-01 3.3128e-01 7.9100e-02 4.1400e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04662254367113202,-0.6798422121659254,1733,staircase
1461,1461,0.21482874224069629,-0.30142036712320114,-0.1882272294202565,0.034506736429885256,"[0.15622 0.15874 0.15302 0.14742 0.14122 0.10822 0.05956 0.03968 0.02572
 0.0102 ]","[0.0827436  0.65487207 0.22808928 0.03429505 0.         0.
 0.         0.         0.         0.        ]","[9.7360e-02 1.5926e-01 2.0726e-01 1.8824e-01 1.1766e-01 1.2412e-01
 9.7340e-02 8.6000e-03 1.6000e-04 0.0000e+00]","[0.10918 0.37086 0.3298  0.17162 0.01804 0.0005  0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.046559121509851885,-0.5750397867829399,1329,helicopter
1462,1462,1.0394980146273667,-0.23819998899032496,-0.19940980763792818,0.1255087594634513,"[0.10532 0.17112 0.19822 0.18128 0.14068 0.09536 0.0583  0.03026 0.01496
 0.0045 ]","[0.00368421 0.25894737 0.56526316 0.17210526 0.         0.
 0.         0.         0.         0.        ]","[0.0356  0.07274 0.1105  0.13944 0.1511  0.19024 0.16022 0.10508 0.03262
 0.00246]","[0.03802 0.17134 0.23924 0.26644 0.21218 0.07014 0.00264 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 2.0000e-05 0.0000e+00 0.0000e+00]",-0.04633896358854299,0.3021826548842587,507,liquid_container
1463,1463,-0.37951151899513774,-0.1428741807098323,-0.20093944105537181,0.19943890535810563,"[0.11576 0.14642 0.23558 0.15626 0.1512  0.09944 0.04694 0.02516 0.0169
 0.00634]","[0.04216554 0.06454971 0.73503384 0.15825091 0.         0.
 0.         0.         0.         0.        ]","[0.05548 0.0465  0.0662  0.12154 0.16692 0.23282 0.12388 0.13496 0.0517
 0.     ]","[0.08296 0.12822 0.17356 0.2601  0.2703  0.08232 0.00254 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.04663186912559346,-0.44588439487313036,921,table
1464,1464,-0.4540935272952454,-0.8538699855773375,0.664950473661339,-0.5242053022573153,"[0.35242 0.16184 0.08702 0.05578 0.05038 0.04406 0.05068 0.06424 0.07372
 0.05986]","[0.23468208 0.28901734 0.2716763  0.20462428 0.         0.
 0.         0.         0.         0.        ]","[0.08762679 0.19632507 0.17153035 0.13677347 0.11387055 0.09330221
 0.07762438 0.05894783 0.04033167 0.02366769]","[0.17808 0.49304 0.27784 0.05104 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",0.06043460151459428,1.7294211527701533,1734,staircase
1465,1465,-0.1137985382027634,1.971240450654216,-0.11381305056988975,-0.12200932561145116,"[0.2299  0.21066 0.13898 0.09626 0.07818 0.06916 0.06192 0.05536 0.04296
 0.01662]","[0.38034188 0.50747863 0.05021368 0.06196581 0.         0.
 0.         0.         0.         0.        ]","[0.13026 0.29656 0.23948 0.15406 0.09402 0.0444  0.0278  0.012   0.00142
 0.     ]","[0.25888 0.59868 0.14038 0.00206 0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046583430730249446,-0.6999832481841354,133,human
1466,1466,1.1066905370915472,-0.20154358772845068,-0.19592429388252416,0.2171441865287193,"[0.13404 0.17912 0.19154 0.16014 0.1268  0.08986 0.0575  0.03612 0.0182
 0.00668]","[0.02234637 0.20782123 0.54636872 0.21899441 0.00446927 0.
 0.         0.         0.         0.        ]","[0.04818675 0.07667073 0.09005261 0.12013682 0.17452443 0.15660192
 0.13669914 0.12223711 0.06202868 0.0128618 ]","[0.04588 0.16742 0.21336 0.23204 0.23484 0.09314 0.01332 0.      0.
 0.     ]",[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.04638360384531567,0.9752187416294585,508,liquid_container
1467,1467,0.2801430917627179,-0.075857159471063,-0.20119695150231298,0.342524401922251,"[0.10878 0.16826 0.21816 0.18062 0.13372 0.0871  0.05052 0.03052 0.01662
 0.0057 ]","[0.02226935 0.20996819 0.71792153 0.04984093 0.         0.
 0.         0.         0.         0.        ]","[0.03044 0.07294 0.09724 0.14022 0.21446 0.18114 0.16232 0.08512 0.01612
 0.     ]","[2.7700e-02 1.5434e-01 2.2224e-01 3.1402e-01 2.4220e-01 3.9300e-02
 2.0000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.0465985718502696,-0.36180323397920333,922,table
1468,1468,0.6692349072683704,-0.5109324360214974,-0.1934831204237216,-0.11689736853178828,"[0.1384  0.20276 0.16558 0.13074 0.11736 0.09438 0.069   0.04436 0.02568
 0.01174]","[0.02586653 0.24469736 0.3502328  0.33885153 0.04035178 0.
 0.         0.         0.         0.        ]","[0.05096441 0.06324993 0.07657971 0.16171833 0.17183341 0.13509972
 0.09586797 0.10526639 0.09136328 0.04805684]","[0.0547  0.16444 0.21916 0.25336 0.21404 0.08972 0.00458 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05]",-0.04623346276402971,2.8408743566505765,1735,staircase
1469,1469,-0.7614703088567097,-0.8128207286462555,-0.14587346719252245,-0.5197729858219189,"[0.2498  0.18522 0.12066 0.08682 0.07544 0.06532 0.06252 0.06444 0.06086
 0.02892]","[0.63973577 0.28861789 0.06351626 0.00813008 0.         0.
 0.         0.         0.         0.        ]","[2.3518e-01 3.6764e-01 2.0426e-01 9.8600e-02 5.9000e-02 2.4320e-02
 9.9600e-03 9.6000e-04 8.0000e-05 0.0000e+00]","[0.49562 0.46886 0.03502 0.0005  0.      0.      0.      0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04362434107671396,-0.6964511603538165,1330,helicopter
1470,1470,0.25253315613066896,-0.5942710466875859,-0.1974423744504507,-0.2259029738359877,"[0.15306 0.17968 0.18004 0.15634 0.11356 0.08166 0.05478 0.03742 0.02858
 0.01488]","[0.0480167  0.30949896 0.59029228 0.05219207 0.         0.
 0.         0.         0.         0.        ]","[0.02906 0.0822  0.12892 0.1648  0.1787  0.17396 0.13632 0.07344 0.0326
 0.     ]","[0.05378 0.21038 0.27396 0.26102 0.16156 0.0389  0.0004  0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 2.0000e-05 0.0000e+00]",-0.046336133147876386,-0.732904408214686,923,table
1471,1471,1.3664342586726974,-0.042051827239027034,-0.20199318155775892,0.642456474801435,"[0.08356 0.1731  0.21754 0.19744 0.15208 0.0956  0.04722 0.02216 0.00894
 0.00236]","[0.         0.11246201 0.6935157  0.19300912 0.00101317 0.
 0.         0.         0.         0.        ]","[0.01844221 0.05660679 0.0933712  0.12695523 0.16469976 0.2108053
 0.15733888 0.11777413 0.04924591 0.00476057]","[0.01222 0.10278 0.20846 0.29864 0.27766 0.09548 0.00476 0.      0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04648982494940528,1.0482846110943456,509,liquid_container
1472,1472,1.3441716848343142,-0.36249733931763917,-0.19479959859413196,0.33924212696813416,"[0.12416 0.20346 0.19336 0.15164 0.11358 0.08084 0.05848 0.0392  0.02504
 0.01024]","[0.06469649 0.23722045 0.40335463 0.24680511 0.04792332 0.
 0.         0.         0.         0.        ]","[0.02170392 0.06310739 0.1140873  0.15832523 0.17881438 0.15605766
 0.13243035 0.09697927 0.05428005 0.02421445]","[0.02822 0.123   0.24794 0.28068 0.20198 0.08924 0.02566 0.00328 0.
 0.     ]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.046376278846673495,4.333559996345887,1736,staircase
1473,1473,-0.04202473616763281,-0.6145589503151441,-0.1742776145606246,-0.41642760501658077,"[0.2494  0.21634 0.11394 0.08232 0.06954 0.06186 0.06028 0.07224 0.05228
 0.0218 ]","[0.32533197 0.46169561 0.20888662 0.0040858  0.         0.
 0.         0.         0.         0.        ]","[0.11234 0.26008 0.22744 0.16608 0.1146  0.07644 0.02928 0.01306 0.00068
 0.     ]","[2.1070e-01 5.2238e-01 2.3656e-01 2.7220e-02 3.1200e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.9998e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.04567539716009574,0.019370501739028725,1331,helicopter
